date,container_number,invoice_to,service_remarks,price
2025-03-12,MNBU3180234,MAERSKLINE,Clean,30
2025-03-12,MNBU3502264,MAERSKLINE,Clean,30
2025-03-12,MNBU3809055,MAERSKLINE,Clean,30
2025-03-12,MNBU3963440,MAERSKLINE,Clean,30
2025-03-12,MNBU4009170,MAERSKLINE,Clean,30
2025-03-12,MNBU4069668,MAERSKLINE,Clean,30
2025-03-12,MNBU4262213,MAERSKLINE,Clean,30
2025-03-12,MNBU4306461,MAERSKLINE,Clean,30
2025-03-12,MSFU0001196,INVALID,Clean,0
2025-03-12,MSFU0001489,INVALID,Clean,0
2025-03-12,MSWU0102138,MAERSKLINE,Clean,30
2025-03-12,MWCU5296267,MAERSKLINE,Clean,30
2025-03-12,SUDU6018813,INVALID,Clean,0
2025-03-12,SUDU6023620,MAERSKLINE,Clean,30
2025-03-12,SUDU6195505,MAERSKLINE,Clean,30
2025-03-12,SUDU6264777,MAERSKLINE,Clean,30
2025-03-12,SUDU8013282,MAERSKLINE,Clean,30
2025-03-12,SUDU8051174,MAERSKLINE,Clean,30
2025-03-12,SUDU8061953,INVALID,Clean,0
2025-03-12,SUDU8210194,MAERSKLINE,Clean,30
2025-03-13,MMAU1120089,MAERSKLINE,Clean,30
2025-03-13,MMAU1386546,INVALID,Clean,0
2025-03-13,MNBU3046415,MAERSKLINE,Clean,30
2025-03-13,MNBU3284630,MAERSKLINE,Clean,30
2025-03-13,MNBU3535000,MAERSKLINE,Clean,30
2025-03-13,MNBU3911560,MAERSKLINE,Clean,30
2025-03-13,MNBU3921342,MAERSKLINE,Clean,30
2025-03-13,MNBU4108234,MAERSKLINE,Clean,30
2025-03-13,MNBU4123938,MAERSKLINE,Clean,30
2025-03-13,MNBU4125294,MAERSKLINE,Clean,30
2025-03-13,MNBU4264941,MAERSKLINE,Clean,30
2025-03-13,MNBU4472570,MAERSKLINE,Clean,30
2025-03-13,MNBU4474378,MAERSKLINE,Clean,30
2025-03-13,MNBU4565797,RAWANQ,Clean,30
2025-03-13,MNBU9066872,MAERSKLINE,Clean,30
2025-03-13,MWCU5267356,MAERSKLINE,Clean,30
2025-03-14,MNBU0038247,MAERSKLINE,Clean,30
2025-03-14,MNBU0238409,MAERSKLINE,Clean,30
2025-03-14,MNBU0266062,MAERSKLINE,Clean,30
2025-03-14,MNBU0297633,MAERSKLINE,Clean,30
2025-03-14,MNBU0668082,MAERSKLINE,Clean,30
2025-03-14,MNBU3348919,OMAN PELAGIC,Clean,30
2025-03-14,MNBU3412474,MAERSKLINE,Clean,30
2025-03-14,MNBU3809055,OMAN PELAGIC,Cross Stuffing,30
2025-03-14,MNBU3834546,MAERSKLINE,Clean,30
2025-03-14,MNBU3948322,MAERSKLINE,Clean,30
2025-03-14,TEMU9753253,MAERSKLINE,Clean,30
2025-03-15,MNBU0110742,MAERSKLINE,Clean,30
2025-03-15,MNBU0365229,MAERSKLINE,Clean,30
2025-03-15,MNBU0510380,MAERSKLINE,Clean,30
2025-03-15,MNBU3039139,MAERSKLINE,Clean,30
2025-03-15,MNBU3083044,MAERSKLINE,Clean,30
2025-03-15,MNBU3128154,MAERSKLINE,Clean,30
2025-03-15,MNBU3384120,MAERSKLINE,Clean,30
2025-03-15,MNBU3455780,MAERSKLINE,Clean,30
2025-03-15,MNBU3571291,MAERSKLINE,Clean,30
2025-03-15,MNBU3879896,MAERSKLINE,Clean,30
2025-03-15,SUDU6104608,MAERSKLINE,Clean,30
2025-03-15,SUDU8109785,MAERSKLINE,Clean,30
2025-03-15,TTNU8959828,INVALID,Clean,0
2025-03-16,CGMU6927847,SAPMER,Cross Stuffing,30
2025-03-19,MNBU0510380,INVALID,Clean,0
2025-03-19,MNBU4233489,MAERSKLINE,Clean,30
2025-03-20,MMAU1252315,MAERSKLINE,Clean,30
2025-03-20,MMAU1252613,INVALID,Clean,0
2025-03-20,MNBU0467241,MAERSKLINE,Clean,30
2025-03-20,MNBU3406595,MAERSKLINE,Clean,30
2025-03-20,MNBU3944939,MAERSKLINE,Clean,30
2025-03-20,SZLU9060277,INVALID,Cross Stuffing on IPHS account,0
2025-03-20,SZLU9836946,CMA CGM,Clean,30
2025-03-21,MMAU1165566,MAERSKLINE,Clean,30
2025-03-21,MNBU0009589,MAERSKLINE,Clean,30
2025-03-21,MNBU0139200,MAERSKLINE,Clean,30
2025-03-21,MNBU0179374,MAERSKLINE,Clean,30
2025-03-21,MNBU0232170,INVALID,Clean,0
2025-03-21,MNBU0232170,MAERSKLINE,Clean,30
2025-03-21,MNBU0664636,MAERSKLINE,Clean,30
2025-03-21,MNBU3117714,MAERSKLINE,Clean,30
2025-03-21,MNBU3273790,MAERSKLINE,Clean,30
2025-03-21,MNBU3421748,MAERSKLINE,Clean,30
2025-03-21,MNBU3451470,MAERSKLINE,Clean,30
2025-03-21,MNBU4464359,MAERSKLINE,Clean,30
2025-03-21,MNBU9136080,MAERSKLINE,Clean,30
2025-03-21,SUDU8027049,MAERSKLINE,Clean,30
2025-03-21,SUDU8242870,MAERSKLINE,Clean,30
2025-03-21,TCLU1221914,IOT,Clean,30
2025-03-21,TLLU1168438,MAERSKLINE,Clean,30
2025-03-22,CGMU9357100,CMA CGM,Clean,30
2025-03-22,MMAU1036569,MAERSKLINE,Clean,30
2025-03-22,MNBU0189705,MAERSKLINE,Clean,30
2025-03-22,MNBU0242604,MAERSKLINE,Clean,30
2025-03-22,MNBU0321600,MAERSKLINE,Clean,30
2025-03-22,MNBU0467241,MAERSKLINE,Re-washed after repaired,30
2025-03-22,MNBU0560138,MAERSKLINE,Clean,30
2025-03-22,MNBU3313595,MAERSKLINE,Clean,30
2025-03-22,MNBU3351785,MAERSKLINE,Clean,30
2025-03-22,MNBU4145330,MAERSKLINE,Clean,30
2025-03-22,MWCU5256747,MAERSKLINE,Clean,30
2025-03-22,SUDU6177353,MAERSKLINE,Clean,30
2025-03-23,MNBU0205030,MAERSKLINE,Clean,30
2025-03-23,MNBU0586322,MAERSKLINE,Clean,30
2025-03-23,MNBU0608191,MAERSKLINE,Clean,30
2025-03-23,MNBU3030002,MAERSKLINE,Clean,30
2025-03-23,MNBU3408371,MAERSKLINE,Clean,30
2025-03-23,MNBU3585720,MAERSKLINE,Clean,30
2025-03-23,MNBU3672511,MAERSKLINE,Clean,30
2025-03-23,MNBU4113776,MAERSKLINE,Clean,30
2025-03-23,MNBU4143404,MAERSKLINE,Clean,30
2025-03-23,MNBU4189365,MAERSKLINE,Clean,30
2025-03-23,MSWU0075222,MAERSKLINE,Clean,30
2025-03-23,SUDU9201514,MAERSKLINE,Clean,30
2025-03-24,MNBU0022451,MAERSKLINE,Clean,30
2025-03-24,MNBU0094180,MAERSKLINE,Clean,30
2025-03-24,MNBU0259192,MAERSKLINE,Clean,30
2025-03-24,MNBU0401199,MAERSKLINE,Clean,30
2025-03-24,MNBU0678326,MAERSKLINE,Clean,30
2025-03-24,MNBU3362223,MAERSKLINE,Clean,30
2025-03-24,MNBU3515180,MAERSKLINE,Clean,30
2025-03-24,MNBU3689772,MAERSKLINE,Clean,30
2025-03-24,MNBU3836575,MAERSKLINE,Clean,30
2025-03-24,MNBU3927248,MAERSKLINE,Clean,30
2025-03-24,MNBU3954048,MAERSKLINE,Clean,30
2025-03-24,MNBU3998386,MAERSKLINE,Clean,30
2025-03-24,MNBU4077112,MAERSKLINE,Clean,30
2025-03-24,MNBU4434375,MAERSKLINE,Clean,30
2025-03-24,SUDU6279273,MAERSKLINE,Clean,30
2025-03-24,TCLU1218470,IOT,Clean,30
2025-03-24,TTNU8071858,IOT,Clean,30
2025-03-25,MNBU0398264,MAERSKLINE,Clean,30
2025-03-25,MNBU3228744,MAERSKLINE,Clean,30
2025-03-25,MNBU3473802,MAERSKLINE,Clean,30
2025-03-25,MNBU3556759,MAERSKLINE,Clean,30
2025-03-25,MNBU4104033,MAERSKLINE,Clean,30
2025-03-25,MNBU4231948,MAERSKLINE,Clean,30
2025-03-25,MNBU4505397,MAERSKLINE,Clean,30
2025-03-25,MNBU9054151,MAERSKLINE,Clean,30
2025-03-25,SUDU8148539,MAERSKLINE,Clean,30
2025-03-26,MMAU1142257,MAERSKLINE,Clean,30
2025-03-26,MNBU3069534,MAERSKLINE,Clean,30
2025-03-26,MNBU3127013,MAERSKLINE,Clean,30
2025-03-26,MNBU3151370,MAERSKLINE,Clean,30
2025-03-26,MNBU3228744,INVALID,Clean,0
2025-03-26,MNBU3473802,INVALID,Clean,0
2025-03-26,MNBU3870667,MAERSKLINE,Clean,30
2025-03-26,MNBU3913692,MAERSKLINE,Clean,30
2025-03-26,MNBU4171854,MAERSKLINE,Clean,30
2025-03-26,MNBU9096244,MAERSKLINE,Clean,30
2025-03-26,MRFU0006133,MAERSKLINE,Clean,30
2025-03-26,SUDU6120770,MAERSKLINE,Clean,30
2025-03-27,MNBU0332565,MAERSKLINE,Clean,30
2025-03-27,MNBU0339580,MAERSKLINE,Clean,30
2025-03-27,MNBU0507956,MAERSKLINE,Clean,30
2025-03-27,MNBU0583914,MAERSKLINE,Clean,30
2025-03-27,MNBU0621444,MAERSKLINE,Clean,30
2025-03-27,MNBU3277137,MAERSKLINE,Clean,30
2025-03-27,MNBU3674540,MAERSKLINE,Clean,30
2025-03-27,MNBU3814827,MAERSKLINE,Clean,30
2025-03-27,MNBU4172486,MAERSKLINE,Clean,30
2025-03-27,MNBU4448609,MAERSKLINE,Clean,30
2025-03-27,MNBU4456369,MAERSKLINE,Clean,30
2025-03-27,MSFU0003753,MAERSKLINE,Clean,30
2025-03-27,MSFU0014444,MAERSKLINE,Clean,30
2025-03-27,MSFU0014450,MAERSKLINE,Clean,30
2025-03-27,MSWU0074925,MAERSKLINE,Clean,30
2025-03-27,MSWU0116213,MAERSKLINE,Clean,30
2025-03-27,SUDU6183700,MAERSKLINE,Clean,30
2025-03-27,SUDU8121878,MAERSKLINE,Clean,30
2025-03-27,TTNU8204903,IOT,Clean,30
2025-03-28,MMAU1093888,MAERSKLINE,Clean,30
2025-03-28,MMAU1198132,MAERSKLINE,Clean,30
2025-03-28,MNBU0070655,MAERSKLINE,Clean,30
2025-03-28,MNBU0082229,MAERSKLINE,Clean,30
2025-03-28,MNBU0621444,INVALID,Clean,0
2025-03-28,MNBU0678326,INVALID,Clean,0
2025-03-28,MNBU3464502,MAERSKLINE,Clean,30
2025-03-28,MNBU3480397,MAERSKLINE,Clean,30
2025-03-28,MNBU3679476,MAERSKLINE,Clean,30
2025-03-28,MNBU3683394,MAERSKLINE,Clean,30
2025-03-28,MNBU4087379,MAERSKLINE,Clean,30
2025-03-28,MNBU4121093,MAERSKLINE,Clean,30
2025-03-28,MNBU4172486,INVALID,Clean,0
2025-03-28,MNBU4419072,MAERSKLINE,Clean,30
2025-03-28,MNBU4563747,MAERSKLINE,Clean,30
2025-03-28,MSWU1038774,MAERSKLINE,Clean,30
2025-03-28,MWCU5295738,MAERSKLINE,Clean,30
2025-03-28,SUDU8123736,MAERSKLINE,Clean,30
2025-03-28,TLLU1159863,MAERSKLINE,Clean,30
2025-03-28,TLLU1222884,MAERSKLINE,Clean,30
2025-03-30,MMAU1141008,MAERSKLINE,Clean,30
2025-03-30,MNBU0081515,MAERSKLINE,Clean,30
2025-03-30,MNBU0126076,MAERSKLINE,Clean,30
2025-03-30,MNBU3059670,MAERSKLINE,Clean,30
2025-03-30,MNBU3232826,MAERSKLINE,Clean,30
2025-03-30,MNBU4261222,MAERSKLINE,Clean,30
2025-03-30,MNBU4378224,MAERSKLINE,Clean,30
2025-03-30,MNBU4559238,MAERSKLINE,Clean,30
2025-03-30,MNBU9027876,MAERSKLINE,Clean,30
2025-03-30,SUDU8015095,MAERSKLINE,Clean,30
2025-03-31,MNBU0533446,MAERSKLINE,Clean,30
2025-03-31,MNBU3186546,MAERSKLINE,Clean,30
2025-03-31,MNBU3233822,MAERSKLINE,Clean,30
2025-03-31,MNBU3558556,MAERSKLINE,Clean,30
2025-03-31,MNBU3796301,MAERSKLINE,Clean,30
2025-03-31,MNBU4233489,INVALID,Clean,0
2025-03-31,MNBU4414487,MAERSKLINE,Clean,30
2025-03-31,MNBU4438391,MAERSKLINE,Clean,30
2025-03-31,SUDU6226798,MAERSKLINE,Clean,30
2025-03-31,SUDU6229591,MAERSKLINE,Clean,30
2025-03-31,SUDU6276551,MAERSKLINE,Clean,30
2025-04-02,CAIU5580325,CMA CGM,Clean,30
2025-04-02,CGMU5229970,CMA CGM,Clean,30
2025-04-02,CGMU5446261,CMA CGM,Clean,30
2025-04-02,CGMU9357100,CMA CGM,Clean,30
2025-04-02,CXRU1525935,CMA CGM,Clean,30
2025-04-02,TCLU1218470,IOT,Clean,30
2025-04-02,TEMU9335042,CMA CGM,Clean,30
2025-04-02,TRIU8754756,CMA CGM,Clean,30
2025-04-02,TRIU8898310,IOT,Clean,30
2025-04-02,TTNU8056832,IOT,Clean,30
2025-04-02,TTNU8203363,IOT,Clean,30
2025-04-05,AMCU9309879,CMA CGM,Clean,30
2025-04-05,BMOU9614613,CMA CGM,Clean,30
2025-04-05,CGMU5153601,CMA CGM,Clean,30
2025-04-05,CGMU5265427,CMA CGM,Clean,30
2025-04-05,CGMU6935101,CMA CGM,Clean,30
2025-04-05,CGMU9355600,CMA CGM,Clean,30
2025-04-05,MMAU1004670,MAERSKLINE,Clean,30
2025-04-05,MNBU3009221,MAERSKLINE,Clean,30
2025-04-05,MNBU3316486,MAERSKLINE,Clean,30
2025-04-05,MNBU3761413,MAERSKLINE,Clean,30
2025-04-05,MNBU4001919,MAERSKLINE,Clean,30
2025-04-05,MNBU4043365,MAERSKLINE,Clean,30
2025-04-05,MNBU4271940,MAERSKLINE,Clean,30
2025-04-05,MNBU4448640,MAERSKLINE,Clean,30
2025-04-05,MNBU4525243,MAERSKLINE,Clean,30
2025-04-05,MSFU0007933,MAERSKLINE,Clean,30
2025-04-05,TEMU9109404,CMA CGM,Clean,30
2025-04-05,TEMU9122812,CMA CGM,Clean,30
2025-04-05,TRIU8880815,IOT,Clean,30
2025-04-05,TTNU8016059,IOT,Clean,30
2025-04-05,TTNU8203825,IOT,Clean,30
2025-04-05,TTNU8204400,IOT,Clean,30
2025-04-05,TTNU8779148,CMA CGM,Clean,30
2025-04-06,MMAU1193151,MAERSKLINE,Clean,30
2025-04-06,MMAU1210990,MAERSKLINE,Clean,30
2025-04-06,MNBU0154720,MAERSKLINE,Clean,30
2025-04-06,MNBU3544589,MAERSKLINE,Clean,30
2025-04-06,MNBU4110099,MAERSKLINE,Clean,30
2025-04-06,MNBU4276921,MAERSKLINE,Clean,30
2025-04-06,MNBU4327295,MAERSKLINE,Clean,30
2025-04-06,MNBU4364961,MAERSKLINE,Clean,30
2025-04-06,SUDU5275946,MAERSKLINE,Clean,30
2025-04-06,SUDU6229349,MAERSKLINE,Clean,30
2025-04-06,TLLU1155153,MAERSKLINE,Clean,30
2025-04-07,MNBU0301040,MAERSKLINE,Clean,30
2025-04-07,MNBU0470630,MAERSKLINE,Clean,30
2025-04-07,MNBU3821256,MAERSKLINE,Clean,30
2025-04-07,MNBU4137145,MAERSKLINE,Clean,30
2025-04-07,MNBU4494250,MAERSKLINE,Clean,30
2025-04-07,MNBU4520787,MAERSKLINE,Clean,30
2025-04-07,SUDU8087367,MAERSKLINE,Clean,30
2025-04-07,SUDU8092609,MAERSKLINE,Clean,30
2025-04-08,CNIU2233103,MAERSKLINE,Clean,30
2025-04-08,MNBU0349233,MAERSKLINE,Clean,30
2025-04-08,MNBU3328569,MAERSKLINE,Clean,30
2025-04-08,MNBU3624940,MAERSKLINE,Clean,30
2025-04-08,MNBU4562972,MAERSKLINE,Clean,30
2025-04-08,TRIU8011175,IOT,Clean,30
2025-04-09,MMAU1037647,MAERSKLINE,Clean,30
2025-04-09,MMAU1155655,MAERSKLINE,Clean,30
2025-04-09,MMAU1183739,MAERSKLINE,Clean,30
2025-04-09,MMAU1274037,MAERSKLINE,Clean,30
2025-04-09,MNBU0033820,MAERSKLINE,Clean,30
2025-04-09,MNBU0102515,MAERSKLINE,Clean,30
2025-04-09,MNBU0369651,MAERSKLINE,Clean,30
2025-04-09,MNBU0569876,MAERSKLINE,Clean,30
2025-04-09,MNBU3007764,MAERSKLINE,Clean,30
2025-04-09,MNBU3069112,MAERSKLINE,Clean,30
2025-04-09,MNBU3395206,MAERSKLINE,Clean,30
2025-04-09,MNBU3431176,MAERSKLINE,Clean,30
2025-04-09,MNBU3444126,MAERSKLINE,Clean,30
2025-04-09,MNBU3609720,MAERSKLINE,Clean,30
2025-04-09,MNBU3866944,MAERSKLINE,Clean,30
2025-04-09,MNBU3878760,MAERSKLINE,Clean,30
2025-04-09,MNBU4019245,MAERSKLINE,Clean,30
2025-04-09,MNBU4113930,MAERSKLINE,Clean,30
2025-04-09,MNBU4139404,MAERSKLINE,Clean,30
2025-04-09,MNBU4150595,MAERSKLINE,Clean,30
2025-04-09,MNBU4187655,MAERSKLINE,Clean,30
2025-04-09,MNBU4265260,MAERSKLINE,Clean,30
2025-04-09,MNBU4508550,MAERSKLINE,Clean,30
2025-04-09,MNBU4538488,MAERSKLINE,Clean,30
2025-04-09,MNBU9148271,MAERSKLINE,Clean,30
2025-04-09,MNBU9170418,MAERSKLINE,Clean,30
2025-04-09,MRFU0006874,MAERSKLINE,Clean,30
2025-04-09,MSFU0010032,MAERSKLINE,Clean,30
2025-04-09,MSFU0014824,MAERSKLINE,Clean,30
2025-04-09,MSWU0102502,MAERSKLINE,Clean,30
2025-04-09,SUDU5284275,MAERSKLINE,Clean,30
2025-04-09,SUDU8067870,MAERSKLINE,Clean,30
2025-04-09,TTNU8071858,IOT,Clean,30
2025-04-09,TTNU8204293,IOT,Clean,30
2025-04-10,MMAU1131397,MAERSKLINE,Clean,30
2025-04-10,MNBU1228730,MAERSKLINE,Clean,30
2025-04-10,MNBU3150158,MAERSKLINE,Clean,30
2025-04-10,MNBU3499509,MAERSKLINE,Clean,30
2025-04-10,MNBU4095374,MAERSKLINE,Clean,30
2025-04-10,MNBU4327905,MAERSKLINE,Clean,30
2025-04-10,MNBU4347394,MAERSKLINE,Clean,30
2025-04-10,MNBU4464359,RAWANQ,Clean // Unstuffing,30
2025-04-10,SUDU6261227,MAERSKLINE,Clean,30
2025-04-11,MNBU0293453,MAERSKLINE,Clean,30
2025-04-11,MNBU0341588,MAERSKLINE,Clean,30
2025-04-11,MNBU0438618,MAERSKLINE,Clean,30
2025-04-11,MNBU3607028,MAERSKLINE,Clean,30
2025-04-11,MNBU3872905,MAERSKLINE,Clean,30
2025-04-11,MNBU4047653,MAERSKLINE,Clean,30
2025-04-11,MNBU4195291,MAERSKLINE,Clean,30
2025-04-11,MNBU4506773,MAERSKLINE,Clean,30
2025-04-11,MNBU4522394,MAERSKLINE,Clean,30
2025-04-11,MNBU4566469,MAERSKLINE,Clean,30
2025-04-11,TLLU1226067,MAERSKLINE,Clean,30
2025-04-12,MMAU1128623,MAERSKLINE,Clean,30
2025-04-12,MNBU0326921,MAERSKLINE,Clean,30
2025-04-12,MNBU0438984,MAERSKLINE,Clean,30
2025-04-12,MNBU3283593,MAERSKLINE,Clean,30
2025-04-12,MNBU3583630,MAERSKLINE,Clean,30
2025-04-12,MNBU3672492,MAERSKLINE,Clean,30
2025-04-12,MNBU3850803,MAERSKLINE,Clean,30
2025-04-12,MNBU4292408,MAERSKLINE,Clean,30
2025-04-12,MNBU4405211,MAERSKLINE,Clean,30
2025-04-12,MNBU4520658,MAERSKLINE,Clean,30
2025-04-12,MNBU4523929,MAERSKLINE,Clean,30
2025-04-12,MNBU9034284,MAERSKLINE,Clean,30
2025-04-12,MNBU9061865,MAERSKLINE,Clean,30
2025-04-12,MWCU5292873,MAERSKLINE,Clean,30
2025-04-12,SUDU8130951,MAERSKLINE,Clean,30
2025-04-12,SUDU8164247,MAERSKLINE,Clean,30
2025-04-12,TCLU1263735,IOT,Clean,30
2025-04-12,TRIU8011175,IOT,Rewash,30
2025-04-12,TTNU8203430,IOT,Clean,30
2025-04-12,TTNU8203830,IOT,Clean,30
2025-04-12,TTNU8203975,IOT,Clean,30
2025-04-13,MMAU1036234,MAERSKLINE,Clean,30
2025-04-13,MNBU0028640,MAERSKLINE,Clean,30
2025-04-13,MNBU0182911,MAERSKLINE,Clean,30
2025-04-13,MNBU0571702,MAERSKLINE,Clean,30
2025-04-13,MNBU3345057,MAERSKLINE,Clean,30
2025-04-13,MNBU3504992,MAERSKLINE,Clean,30
2025-04-13,MNBU3531344,MAERSKLINE,Clean,30
2025-04-13,MNBU4195413,MAERSKLINE,Clean,30
2025-04-13,MNBU4516658,MAERSKLINE,Clean,30
2025-04-13,MWCU5237747,MAERSKLINE,Clean,30
2025-04-15,MMAU1253836,MAERSKLINE,Clean,30
2025-04-15,MNBU0477722,MAERSKLINE,Clean,30
2025-04-15,MNBU0482570,MAERSKLINE,Clean,30
2025-04-15,MNBU0493528,MAERSKLINE,Clean,30
2025-04-15,MNBU3033038,MAERSKLINE,Clean,30
2025-04-15,MNBU3206010,MAERSKLINE,Clean,30
2025-04-15,MNBU3409357,MAERSKLINE,Clean,30
2025-04-15,MNBU3447450,MAERSKLINE,Clean,30
2025-04-15,MNBU9151465,MAERSKLINE,Clean,30
2025-04-15,MWCU5262966,MAERSKLINE,Clean,30
2025-04-15,SUDU6133231,MAERSKLINE,Clean,30
2025-04-15,SUDU6175495,MAERSKLINE,Clean,30
2025-04-15,SUDU6175495,INVALID,Clean,0
2025-04-15,SUDU8195464,MAERSKLINE,Clean,30
2025-04-17,MNBU0038993,MAERSKLINE,Clean,30
2025-04-17,MNBU0056868,MAERSKLINE,Clean,30
2025-04-17,MNBU0229599,MAERSKLINE,Clean,30
2025-04-17,MNBU0412716,MAERSKLINE,Clean,30
2025-04-17,MNBU3067932,MAERSKLINE,Clean,30
2025-04-17,MNBU3228111,MAERSKLINE,Clean,30
2025-04-17,MNBU3302498,MAERSKLINE,Clean,30
2025-04-17,MNBU3442756,MAERSKLINE,Clean,30
2025-04-17,MNBU3520587,MAERSKLINE,Clean,30
2025-04-17,MNBU3670421,MAERSKLINE,Clean,30
2025-04-17,MNBU3896300,MAERSKLINE,Clean,30
2025-04-17,MNBU4103000,MAERSKLINE,Clean,30
2025-04-17,MNBU4282293,MAERSKLINE,Clean,30
2025-04-17,MNBU4314127,MAERSKLINE,Clean,30
2025-04-17,MNBU4562165,MAERSKLINE,Clean,30
2025-04-17,MSFU0013788,MAERSKLINE,Clean,30
2025-04-17,MSFU0014070,MAERSKLINE,Clean,30
2025-04-17,SUDU8165069,MAERSKLINE,Clean,30
2025-04-17,TEMU9247234,MAERSKLINE,Clean,30
2025-04-18,MMAU1073515,MAERSKLINE,Clean,30
2025-04-18,MMAU1142025,MAERSKLINE,Clean,30
2025-04-18,MNBU0511107,MAERSKLINE,Clean,30
2025-04-18,MNBU0514770,MAERSKLINE,Clean,30
2025-04-18,MNBU0526489,MAERSKLINE,Clean,30
2025-04-18,MNBU3106860,MAERSKLINE,Clean,30
2025-04-18,MNBU3613170,MAERSKLINE,Clean,30
2025-04-18,MNBU3784131,MAERSKLINE,Clean,30
2025-04-18,MNBU3959179,MAERSKLINE,Clean,30
2025-04-18,MNBU4041450,MAERSKLINE,Clean,30
2025-04-18,MNBU4292590,MAERSKLINE,Clean,30
2025-04-18,MNBU4355213,MAERSKLINE,Clean,30
2025-04-18,MNBU4567969,MAERSKLINE,Clean,30
2025-04-18,MNBU9154309,MAERSKLINE,Clean,30
2025-04-18,MWCU5300813,MAERSKLINE,Clean,30
2025-04-18,SUDU8073620,MAERSKLINE,Clean,30
2025-04-18,SUDU8108080,MAERSKLINE,Clean,30
2025-04-18,TLLU1217738,MAERSKLINE,Clean,30
2025-04-19,MMAU1169108,MAERSKLINE,Clean,30
2025-04-19,MMAU1279682,MAERSKLINE,Clean,30
2025-04-19,MNBU0476259,MAERSKLINE,Clean,30
2025-04-19,MNBU0519411,MAERSKLINE,Clean,30
2025-04-19,MNBU3027415,MAERSKLINE,Clean,30
2025-04-19,MNBU3128576,MAERSKLINE,Clean,30
2025-04-19,MNBU3331330,MAERSKLINE,Clean,30
2025-04-19,MNBU3387746,MAERSKLINE,Clean,30
2025-04-19,MNBU3442463,MAERSKLINE,Clean,30
2025-04-19,MNBU3477747,MAERSKLINE,Clean,30
2025-04-19,MNBU3616009,MAERSKLINE,Clean,30
2025-04-19,MNBU3687595,MAERSKLINE,Clean,30
2025-04-19,MNBU3729875,MAERSKLINE,Clean,30
2025-04-19,MNBU3920536,MAERSKLINE,Clean,30
2025-04-19,MNBU4011706,MAERSKLINE,Clean,30
2025-04-19,MNBU4106102,MAERSKLINE,Clean,30
2025-04-19,MNBU9182466,MAERSKLINE,Clean,30
2025-04-19,MWCU5322807,MAERSKLINE,Clean,30
2025-04-19,SUDU8114499,MAERSKLINE,Clean,30
2025-04-19,SUDU9310599,MAERSKLINE,Clean,30
2025-04-20,MNBU0051974,MAERSKLINE,Clean,30
2025-04-20,MNBU0173118,MAERSKLINE,Clean,30
2025-04-20,MNBU0412634,MAERSKLINE,Clean,30
2025-04-20,MNBU0623827,MAERSKLINE,Clean,30
2025-04-20,MNBU3428819,MAERSKLINE,Clean,30
2025-04-20,MNBU4330004,MAERSKLINE,Clean,30
2025-04-20,MNBU4364534,MAERSKLINE,Clean,30
2025-04-20,SUDU5244605,MAERSKLINE,Clean,30
2025-04-20,SUDU6064070,MAERSKLINE,Clean,30
2025-04-20,SUDU6135738,MAERSKLINE,Clean,30
2025-04-20,SUDU6139630,MAERSKLINE,Clean,30
2025-04-20,SUDU8017966,MAERSKLINE,Clean,30
2025-04-20,SUDU8091177,MAERSKLINE,Clean,30
2025-04-21,MMAU1362971,MAERSKLINE,Clean,30
2025-04-21,MNBU0096080,MAERSKLINE,Clean,30
2025-04-21,MNBU0324554,MAERSKLINE,Clean,30
2025-04-21,MNBU0344972,MAERSKLINE,Clean,30
2025-04-21,SUDU8149432,MAERSKLINE,Clean,30
2025-04-22,MNBU0116463,MAERSKLINE,Clean,30
2025-04-22,MNBU0482570,RAWANQ,Clean,30
2025-04-22,MNBU0678408,MAERSKLINE,Clean,30
2025-04-22,MNBU3090655,MAERSKLINE,Clean,30
2025-04-22,MNBU3118881,MAERSKLINE,Clean,30
2025-04-22,MNBU3369613,MAERSKLINE,Clean,30
2025-04-22,MNBU3527302,MAERSKLINE,Clean,30
2025-04-22,MNBU3555264,MAERSKLINE,Clean,30
2025-04-22,MNBU4027169,MAERSKLINE,Clean,30
2025-04-22,MNBU4044192,MAERSKLINE,Clean,30
2025-04-22,MNBU4336281,MAERSKLINE,Clean,30
2025-04-22,MNBU4338957,MAERSKLINE,Clean,30
2025-04-22,MNBU4374321,MAERSKLINE,Clean,30
2025-04-22,MNBU4511234,MAERSKLINE,Clean,30
2025-04-22,MNBU4558870,MAERSKLINE,Clean,30
2025-04-22,MNBU9070620,MAERSKLINE,Clean,30
2025-04-22,MSWU0077652,MAERSKLINE,Clean,30
2025-04-22,MWCU5218990,MAERSKLINE,Clean,30
2025-04-22,MWCU6771588,MAERSKLINE,Clean,30
2025-04-22,SUDU6100963,MAERSKLINE,Clean,30
2025-04-22,SUDU8095167,MAERSKLINE,Clean,30
2025-04-22,SUDU8110765,MAERSKLINE,Clean,30
2025-04-22,SUDU9311980,MAERSKLINE,Clean,30
2025-04-23,MMAU1255269,MAERSKLINE,Clean,30
2025-04-23,MNBU0490684,MAERSKLINE,Clean,30
2025-04-23,MNBU0527459,MAERSKLINE,Clean,30
2025-04-23,MNBU3060141,MAERSKLINE,Clean,30
2025-04-23,MNBU4051308,MAERSKLINE,Clean,30
2025-04-23,MNBU4063090,MAERSKLINE,Clean,30
